"url,""Image"",""Name_surname"",""Details"",""ID"",""Degree"",""Date"",""Structure"",""More_details"",""More_details_link""";;;;;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=32&offset=372,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112669&image=mini"",""Ottavio Gibertini"",""Ottavio Gibertini"",""Fascicolo N.: 1140"; Laurea conferita: Ingegneria; Data laurea: 09/01/1917; Struttura proponente: Ingegneria - R. Scuola d'Apllicazione per gli Ingegneri;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112669""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=32&offset=372,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131222&image=mini"",""Felix Gilbert"",""Felix Gilbert"",""Laurea conferita: Storia"; Data laurea: 20/05/1982; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131222""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=32&offset=372,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112560&image=mini"",""Etienne Gilson"",""Etienne Gilson"",""Laurea conferita: Filologia"; Data laurea: 29/01/1966; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112560""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=32&offset=372,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112720&image=mini"",""Francesco Giordani"",""Francesco Giordani"",""Fascicolo N.: 7312"; Laurea conferita: Lettere e Filosofia; Data laurea: 07/12/1946; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112720""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=32&offset=372,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112691&image=mini"",""Spiridione Giordani"",""Spiridione Giordani"",""Fascicolo N.: 6297"; Laurea conferita: Ingegneria Industriale; Data laurea: 25/04/1950; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112691""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=32&offset=372,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=1756773870&image=mini"",""Pasquale Giorgetti"",""Pasquale Giorgetti"",""Fascicolo N.: 1975"; Laurea conferita: Pedagogia; Data laurea: 31/10/2018; Struttura proponente: Archivio storico dell'Università di Bologna;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=1756773870""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=32&offset=372,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112445&image=mini"",""Armando Giorgi"",""Armando Giorgi"",""Fascicolo N.: 5358"; Laurea conferita: Agraria; Data laurea: 07/12/1946; Struttura proponente: Agraria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112445""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=32&offset=372,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112812&image=mini"",""Sergio Giovannini"",""Sergio Giovannini"",""Fascicolo N.: 14788"; Laurea conferita: Chimica; Data laurea: 07/12/1946; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112812""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=32&offset=372,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112492&image=mini"",""Mauro Gioventù"",""Mauro Gioventù"",""Laurea conferita: Economia e Commercio"; Data laurea: 05/11/1941; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112492""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=31&offset=360,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18267&image=mini"",""Inge Kemp Genefke"",""Inge Kemp Genefke"",""Fascicolo N.: 51"; Laurea conferita: Medicina e Chirurgia; Data laurea: 21/01/1989; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18267""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=31&offset=360,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112553&image=mini"",""Valeriano Genovese"",""Valeriano Genovese"",""Laurea conferita: Economia e Commercio"; Data laurea: 25/04/1950; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112553""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=31&offset=360,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112645&image=mini"",""Gianoberto Genta"",""Gianoberto Genta"",""Fascicolo N.: 6281"; Laurea conferita: Ingegneria; Data laurea: 07/12/1946; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112645""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=31&offset=360,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112625&image=mini"",""Erich Stefan Genzmer"",""Erich Stefan Genzmer"",""Laurea conferita: Giurisprudenza"; Data laurea: 21/10/1963; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112625""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=31&offset=360,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18339&image=mini"",""Bronis&#322";"aw Geremek"",""Bronis&#322";"aw Geremek"",""Fascicolo N.: 86"; Laurea conferita: Storia; Data laurea: 06/03/1990; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18339"""
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=31&offset=360,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=868152697&image=mini"",""Angelo Gherardi"",""Angelo Gherardi"",""Fascicolo N.: 5120"; Laurea conferita: Medicina e Chirurgia; Data laurea: 31/10/2018; Struttura proponente: Archivio storico dell'Università di Bologna;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=868152697""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=31&offset=360,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=132844&image=mini"",""Amedeo Ghetti"",""Amedeo Ghetti"",""Fascicolo N.: 5017"; Laurea conferita: Ingegneria; Data laurea: 03/03/1926; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=132844""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=31&offset=360,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131220&image=mini"",""Giovanni Ghini"",""Giovanni Ghini"",""Fascicolo N.: 5124"; Laurea conferita: Medicina e Chirurgia; Data laurea: 09/01/1919; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131220""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=31&offset=360,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131221&image=mini"",""Vittorio Ghini"",""Vittorio Ghini"",""Fascicolo N.: 7042"; Laurea conferita: Giurisprudenza; Data laurea: 09/01/1919; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131221""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=31&offset=360,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=145565&image=mini"",""Vittorio Ghisolfi"",""Vittorio Ghisolfi"",""Laurea conferita: Chimica Industriale"; Data laurea: 13/04/2017;" Struttura proponente: Dipartimento Chimica industriale """"Toso Montanari""""";" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=145565""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=31&offset=360,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112501&image=mini"",""Bruno Giaccaglia"",""Bruno Giaccaglia"",""Laurea conferita: Economia e Commercio"; Data laurea: 05/11/1941; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112501""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=31&offset=360,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112506&image=mini"",""Enrico Giambarba"",""Enrico Giambarba"",""Laurea conferita: Economia e Commercio"; Data laurea: 05/11/1942; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112506""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=33&offset=384,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112335&image=mini"",""William Ewart Gladstone"",""William Ewart Gladstone"",""Laurea conferita: Lettere e Filosofia"; Data laurea: 13/06/1888; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112335""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=33&offset=384,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112143&image=mini"",""Sheldon Lee Glashow"",""Sheldon Lee Glashow"",""Fascicolo N.: 275"; Laurea conferita: Fisica; Data laurea: 01/10/2006; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112143""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=33&offset=384,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=111261&image=mini"",""Édouard Glissant"",""Édouard Glissant"",""Fascicolo N.: 247"; Laurea conferita: Lingue e Letterature Straniere; Data laurea: 21/06/2004; Struttura proponente: Lingue e Letterature Straniere;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=111261""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=33&offset=384,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112309&image=mini"",""Rudolf von Gneist"",""Rudolf von Gneist"",""Laurea conferita: Giurisprudenza"; Data laurea: 13/06/1888; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112309""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=33&offset=384,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18227&image=mini"",""James Gobbo"",""James Gobbo"",""Fascicolo N.: 164"; Laurea conferita: Giurisprudenza; Data laurea: 01/06/1998; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18227""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=33&offset=384,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112824&image=mini"",""Lucien Godeaux"",""Lucien Godeaux"",""Laurea conferita: Matematica"; Data laurea: 31/05/1960; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112824""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=33&offset=384,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28205&image=mini"",""Berry Benson Goldberg"",""Berry Benson Goldberg"",""Fascicolo N.: 190"; Laurea conferita: Medicina e Chirurgia; Data laurea: 05/05/2000; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28205""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=33&offset=384,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112310&image=mini"",""Levin Goldschmidt"",""Levin Goldschmidt"",""Laurea conferita: Giurisprudenza"; Data laurea: 13/06/1888; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112310""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=33&offset=384,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28183&image=mini"",""Marino Golinelli"",""Marino Golinelli"",""Fascicolo N.: 215"; Laurea conferita: Conservazione dei Beni Culturali; Data laurea: 21/05/2001; Struttura proponente: Conservazione dei Beni Culturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28183""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=33&offset=384,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131223&image=mini"",""Antonio M. jr Gotto"",""Antonio M. jr Gotto"",""Laurea conferita: Medicina e Chirurgia"; Data laurea: 07/06/1982; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131223""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=33&offset=384,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131224&image=mini"",""Christian Goudineau"",""Christian Goudineau"",""Fascicolo N.: 296"; Laurea conferita: Conservazione e Valorizzazione dei Beni Archeologici; Data laurea: 27/05/2008; Struttura proponente: Conservazione dei Beni Culturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131224""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=33&offset=384,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131226&image=mini"",""Dario Graffi"",""Dario Graffi"",""Laurea conferita: Ingegneria Elettronica"; Data laurea: 28/04/1983; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131226""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=35&offset=408,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18143&image=mini"",""Francesco Guccini"",""Francesco Guccini"",""Fascicolo N.: 229"; Laurea conferita: Scienze della Formazione; Data laurea: 21/10/2002; Struttura proponente: Scienze della Formazione;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18143""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=35&offset=408,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112781&image=mini"",""Luigi Guermani"",""Luigi Guermani"",""Fascicolo N.: 5177"; Laurea conferita: Medicina e Chirurgia; Data laurea: 09/01/1918; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112781""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=35&offset=408,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112460&image=mini"",""Antonio Guerra"",""Antonio Guerra"",""Fascicolo N.: 5357"; Laurea conferita: Agraria; Data laurea: 25/04/1950; Struttura proponente: Agraria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112460""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=35&offset=408,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112481&image=mini"",""Galileo Guerrieri"",""Galileo Guerrieri"",""Fascicolo N.: 2176"; Laurea conferita: Chimica Industriale; Data laurea: 12/01/1952; Struttura proponente: Archivio storico dell'Università di Bologna;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112481""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=35&offset=408,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=1979304152&image=mini"",""Matteo Guerrieri"",""Matteo Guerrieri"",""Fascicolo N.: 5178"; Laurea conferita: Medicina e Chirurgia; Data laurea: 31/10/2018; Struttura proponente: Archivio storico dell'Università di Bologna;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=1979304152""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=35&offset=408,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112502&image=mini"",""Adolfo Guidotti"",""Adolfo Guidotti"",""Laurea conferita: Economia e Commercio"; Data laurea: 05/11/1942; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112502""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=35&offset=408,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18194&image=mini"",""Jean Guitton"",""Jean Guitton"",""Fascicolo N.: 63"; Laurea conferita: Filosofia; Data laurea: 21/04/1989; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18194""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=35&offset=408,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18284&image=mini"",""Tenzin Gyatso"",""Tenzin Gyatso"",""Fascicolo N.: 90"; Laurea conferita: Pedagogia; Data laurea: 30/05/1990; Struttura proponente: Magistero;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18284""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=35&offset=408,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18180&image=mini"",""Árpád Göncz"",""Árpád Göncz"",""Fascicolo N.: 160"; Laurea conferita: Discipline delle Arti, Musica e Spettacolo; Data laurea: 21/02/1998; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18180""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=35&offset=408,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18219&image=mini"",""Jürgen Habermas"",""Jürgen Habermas"",""Fascicolo N.: 144"; Laurea conferita: Giurisprudenza; Data laurea: 19/09/1996; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18219""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=35&offset=408,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18201&image=mini"",""Alfred Rupert Hall"",""Alfred Rupert Hall"",""Fascicolo N.: 182"; Laurea conferita: Filosofia; Data laurea: 02/12/1999; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18201""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=35&offset=408,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18167&image=mini"",""Robert Hanhart"",""Robert Hanhart"",""Fascicolo N.: 186"; Laurea conferita: Conservazione dei Beni Culturali; Data laurea: 11/12/1999; Struttura proponente: Conservazione dei Beni Culturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18167""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=34&offset=396,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112731&image=mini"",""Cesare Giulio Grandi"",""Cesare Giulio Grandi"",""Fascicolo N.: 5047"; Laurea conferita: Matematica; Data laurea: 09/01/1918; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112731""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=34&offset=396,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=1648822375&image=mini"",""Ettore Grandi"",""Ettore Grandi"",""Fascicolo N.: 6752"; Laurea conferita: Medicina e Chirurgia; Data laurea: 31/10/2018; Struttura proponente: Archivio storico dell'Università di Bologna;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=1648822375""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=34&offset=396,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131227&image=mini"",""Robert Karl Grasselli"",""Robert Karl Grasselli"",""Fascicolo N.: 295"; Laurea conferita: Prodotti, Materiali e Processi per la Chimica Industriale; Data laurea: 10/04/2008; Struttura proponente: Chimica Industriale;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131227""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=34&offset=396,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18200&image=mini"",""Mirko Drazen Grmek"",""Mirko Drazen Grmek"",""Fascicolo N.: 169"; Laurea conferita: Filosofia; Data laurea: 10/10/1998; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18200""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=34&offset=396,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112063&image=mini"",""Paolo Grossi"",""Paolo Grossi"",""Fascicolo N.: 263"; Laurea conferita: Giurisprudenza; Data laurea: 24/10/2005; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112063""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=34&offset=396,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112450&image=mini"",""Gian Paolo Grosso"",""Gian Paolo Grosso"",""Fascicolo N.: 5359"; Laurea conferita: Agraria; Data laurea: 07/12/1946; Struttura proponente: Agraria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112450""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=34&offset=396,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18179&image=mini"",""Jerzy Grotowski"",""Jerzy Grotowski"",""Fascicolo N.: 158"; Laurea conferita: Discipline delle Arti, Musica e Spettacolo; Data laurea: 17/11/1997; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18179""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=34&offset=396,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112357&image=mini"",""Wenzel (Weneslaus) Leopold Gruber"",""Wenzel (Weneslaus) Leopold Gruber"",""Laurea conferita: Medicina e Chirurgia"; Data laurea: 13/06/1888; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112357""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=34&offset=396,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112336&image=mini"",""Valéry Clément Octave Gréard"",""Valéry Clément Octave Gréard"",""Laurea conferita: Lettere e Filosofia"; Data laurea: 13/06/1888; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112336""";;;
